id,Sentence,language,emotion
2985,ꯃꯍꯥꯛꯅ ꯑꯔꯨꯕ ꯃꯥꯎꯟꯇꯦꯟ ꯕꯥꯏꯀꯤꯡ ꯇ꯭ꯔꯦꯜ ꯑꯃꯥ ꯊꯦꯡꯅꯅꯕ ꯁꯦꯝ ꯁꯥꯔꯤꯉꯩ ꯃꯇꯝꯗ ꯇꯣꯝ ꯃꯍꯥꯛꯀꯤ ꯋꯥꯈꯜꯗꯒꯤ ꯊꯣꯛꯈꯤ ꯫,Manipuri,fear
6130,ꯁꯍꯔ ꯁꯤꯟꯕ ꯊꯨꯡꯅ ꯔꯤꯇꯦꯜ ꯗꯨꯀꯥꯟꯁꯤꯡ ꯅꯧꯅ ꯍꯥꯡꯗꯣꯛꯅꯔꯛꯄ ꯑꯁꯤꯅ ꯑꯩꯈꯣꯏꯒꯤ ꯈ꯭ꯋꯥꯏꯗꯒꯤ ꯐꯕ ꯁꯤꯟꯃꯤꯁꯤꯡ ꯃꯈꯣꯏꯗ ꯆꯠꯈꯤꯒꯗ꯭ꯔꯥ ꯍꯥꯏꯅ ꯑꯀꯤꯕ ꯂꯩꯕꯅ ꯑꯩꯍꯥꯛꯅ ꯅꯨꯡꯅꯥꯡꯕ ꯐꯥꯎꯋꯤ ꯫,Manipuri,fear
2994,ᱱᱚᱶᱟ ᱶᱟᱹᱴᱱᱤ ᱦᱮᱲᱮᱢ ᱟᱨ ᱡᱚᱡᱚ ᱨᱮᱭᱟᱜ ᱱᱤᱠᱷᱩᱴ ᱢᱮᱥᱟᱞ ᱫᱚ ᱦᱟᱦᱟᱲᱟᱜ ᱟᱱᱟᱜ ᱠᱟᱱᱟ ᱾,Santali,happy
9376,"ꯃꯃꯥꯡꯗ ꯅꯍꯥꯛꯀꯤ ꯁꯔꯕꯤꯁ ꯁꯦꯟꯇꯔꯗ ꯑꯩꯍꯥꯛꯀꯤ ꯀꯥꯔ ꯑꯁꯤ ꯐꯖꯅ ꯁꯦꯝꯕꯤꯔꯛꯇꯕꯅ ꯑꯩꯍꯥꯛ ꯅꯤꯡꯕ ꯀꯥꯏꯈꯤ꯫ ꯃꯁꯤ ꯍꯧꯖꯤꯛ ꯁ꯭ꯇꯥꯔꯠ ꯇꯧꯕ ꯌꯥꯗ꯭ꯔꯦ ꯑꯗꯨꯒ ꯅꯍꯥꯛ ꯈꯣꯟꯗꯥ ꯌꯥꯝꯅ ꯂꯨꯗꯕ ꯑꯣꯏꯕ ꯃꯔꯝꯅ, ꯑꯩꯍꯥꯛꯅ ꯑꯇꯣꯞꯄ ꯁꯔꯚꯤꯁ ꯁꯦꯟꯇꯔ ꯑꯃꯗ ꯆꯠꯂꯅꯤ꯫",Manipuri,anger
5742,ᱡᱟᱦᱟᱸᱭ ᱢᱟᱪᱮᱫ ᱤᱧ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱟᱭᱢᱟ ᱫᱷᱟᱣ ᱠᱟᱹᱣᱰᱤ ᱨᱤᱱ ᱦᱟᱛᱟᱣ ᱠᱟᱛᱮ ᱤᱧ ᱵᱟᱭ ᱨᱩᱣᱟᱹᱲ ᱠᱟᱹᱣᱫᱤᱧᱟ  ᱩᱱᱤ ᱧᱮᱞ ᱠᱟᱛᱮ ᱤᱧ ᱟᱹᱰᱤᱧ ᱟᱹᱲᱤᱥ ᱞᱮᱱᱟ ᱾,Santali,disgust
9099,ᱡᱚᱠᱷᱚᱱ ᱟᱢ ᱱᱚᱶᱟ ᱮᱯ ᱤᱫᱤ ᱠᱟᱛᱮ ᱱᱟᱯᱟᱭ ᱠᱟᱛᱷᱟᱢ ᱨᱚᱲᱟ ᱡᱟᱦᱟᱸ ᱫᱚ ᱤᱧ ᱞᱟᱹᱜᱤᱫ ᱵᱟᱝ ᱮ ᱠᱟᱹᱢᱤᱭᱟ ᱮᱱᱠᱷᱟᱱ ᱟᱢ ᱫᱚ ᱜᱷᱟᱣ ᱨᱮ ᱵᱩᱞᱩᱝ  ᱮᱢ ᱮᱨ ᱮᱫᱟ ᱾,Santali,anger
11321,ꯃꯊꯧ ꯇꯥꯗꯕ ꯆꯦ ꯆꯥꯡꯗ ꯑꯩꯍꯥꯛꯀꯤ ꯃꯇꯝ ꯃꯥꯡꯍꯟꯕꯤꯔꯅꯨ꯫ ꯑꯦꯀꯥꯎꯟꯠ ꯑꯗꯨ ꯊꯨꯅ ꯍꯥꯡꯉꯣ!,Manipuri,anger
1778,ژٕ ہیککھ  پگہہٕ بیاکھ ریسٹورینٹ ؤچھتھ یور گژھِہ نہٕ واپس یُن، ریسٹورینٹ مینیجر,Kashmiri,anger
9518,ꯍꯩꯜꯊ ꯁꯦꯟꯇꯔ ꯑꯁꯤꯗ ꯆꯪꯕ ꯁꯦꯟꯐꯝ ꯑꯁꯤ ꯑꯩꯍꯥꯛꯀꯤ ꯃꯦꯗꯤꯋꯦꯜ ꯏꯟꯁꯨꯔꯦꯟꯁ ꯑꯁꯤꯅ ꯊꯤꯒꯗꯕ ꯑꯣꯏꯕꯅ ꯑꯩꯍꯥꯛꯅ ꯃꯁꯤꯒꯤ ꯍꯦꯜꯊ ꯁꯦꯟꯇꯔ ꯑꯁꯤ ꯑꯈꯟꯅꯅ ꯈꯟꯈꯤꯕꯅꯤ ꯫ ꯍꯧꯖꯤꯛꯅ ꯍꯟꯗꯛ ꯑꯩꯍꯥꯛꯅ ꯂꯥꯌꯦꯡꯈꯤꯕꯒꯤ ꯁꯦꯟꯐꯝꯁꯤꯡ ꯑꯗꯨ ꯃꯁꯤꯗ ꯌꯥꯎꯗꯦ ꯍꯥꯏꯅ ꯅꯈꯣꯏꯅ ꯑꯩꯉꯣꯟꯗ ꯍꯥꯏꯔꯤꯕꯅꯤꯅꯦ ? ꯃꯁꯤ ꯊꯥꯖꯈꯤꯗ꯭ꯔꯦꯗꯥ !,Manipuri,anger
6688,ᱤᱧ ᱚᱣᱟᱝ ᱨᱮᱭᱟᱜ ᱮᱛᱚᱦᱚᱵ ᱩᱭᱦᱟᱹᱨ ᱞᱟᱹᱜᱤᱫ ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱥᱟᱸᱜᱤᱧ ᱩᱢᱩᱞ ᱰᱟᱦᱟᱨ ᱠᱚ ᱨᱮᱭᱟᱜ ᱪᱤᱛᱟᱹᱨ ᱠᱚ ᱧᱮᱞ ᱠᱟᱛᱮ ᱟᱹᱰᱤ ᱨᱟᱹᱥᱠᱟᱹᱧ ᱧᱟᱢᱟ ᱾,Santali,happy
10146,"ᱤᱧ ᱦᱚᱞᱤᱣᱩᱰ ᱪᱚᱞᱚᱛ ᱪᱤᱛᱟᱹᱨ ""ᱳᱯᱮᱱᱦᱟᱭᱢᱟᱨ"" ᱨᱮ ᱵᱷᱟᱜᱽᱵᱟᱫ ᱜᱤᱛᱟ ᱥᱟᱣ ᱡᱚᱯᱲᱟᱣ ᱧᱮᱱᱮᱞ ᱛᱮᱧ ᱨᱟᱹᱜᱤᱭᱮᱱᱟ ᱾",Santali,anger
7659,بہٕ آس  پنن اکاونٹ بنٛد کرنہٕ خٲطرٕ  تکیازِ حفاظتی مسلہ چھِ یِم  یم مےٚ کھوژناوان چھ،گراکھ,Kashmiri,fear
5527,ꯀꯌꯥꯗ ꯐꯖꯈ꯭ꯔꯕ ꯋꯥꯈꯜꯂꯣꯟꯅꯣ! ꯑꯗꯣꯝꯅ ꯈꯪꯍꯧꯗꯅ ꯍꯥꯏꯖꯔꯛꯄ ꯑꯁꯤꯒꯤ ꯑꯩꯈꯣꯏꯅ ꯁꯣꯏꯗꯅ ꯌꯥꯍꯟꯒꯅꯤ ꯫,Manipuri,surprise
6041,بہٕ اوسس چٹ فنٛڈ دفترس نیبرٕ کنیہ وۄدنیہ وٕچھان ییٚلہ بچٲرۍ نامید خریدار ٲسۍ یہ خبر شروٚپراونٕچ کوٗشش کران ز منیجر اوس تمن ہٕندۍ پونسہٕ ہیتھ ژوٚلمت۔,Kashmiri,sad
9194,مے٘ چھِ  أمس ملٲزم  سٕنٛد بٔڑس پیمانس پیٹھ مہارت آسنہٕ سۭتہِ  حٲرت گژھان،سٗہ چھٗ تنہٕ  تیوٗتاہ زیادٕ  بہتر گوٚمت، ینہٕ سٗہ گۄڑنچہ لٹہ ٹیٖمس منٛز شٲمل کرنہٕ آو,Kashmiri,surprise
11394,ꯊꯕꯛ ꯁꯨꯕ ꯅꯨꯃꯤꯠꯇ ꯊꯕꯛꯀ ꯃꯔꯤ ꯂꯩꯅꯕ  ꯀꯣꯜ ꯑꯃꯠꯇ ꯂꯥꯛꯇꯕ ꯃꯇꯝꯗ ꯑꯩꯍꯥꯛ ꯄꯣꯊꯥꯕ ꯐꯥꯎꯋꯤ ꯫,Manipuri,happy
1502,ꯑꯩ ꯅꯍꯥꯛꯀꯤ ꯍꯛꯆꯥꯡꯒꯤ  ꯃꯇꯥꯡꯗ ꯌꯥꯝꯅ ꯋꯥꯈꯟ ꯋꯥꯏ ꯑꯗꯨꯒ ꯀꯔꯤꯒꯨꯝꯕ ꯅꯍꯥꯛꯅ ꯅꯁꯥꯕꯨ ꯐꯖꯅ ꯌꯦꯡꯁꯤꯟꯒꯅꯤ ꯍꯥꯏꯅ ꯊꯥꯖꯕ ꯄꯤꯔꯕꯗꯤ ꯑꯩ ꯈꯣꯡꯐꯝ ꯍꯟꯗꯣꯛꯀꯦ꯫,Manipuri,fear
8860,ꯆꯠꯇ꯭ꯔꯤꯉꯩ ꯃꯃꯥꯡꯗ ꯋꯦꯇꯔ ꯑꯗꯨꯅ ꯑꯩꯉꯣꯟꯗ ꯃꯤꯠꯆꯤ ꯈꯠꯂꯛꯈꯤ꯫ ꯃꯍꯥꯛ ꯑꯁꯤ ꯌꯥꯝꯅ ꯇꯨꯀꯠꯆꯩꯏ꯫,Manipuri,disgust
9676,بہٕ چھس  أکِس عزیز سٕندِ ژھننہٕ کس اتھ دو٘کھس منٛز سکون حٲصل کرنہٕ خٲطرٕ جدوجہد کران۔,Kashmiri,sad
9319,میانِس  کلاسس منٛز چھٗ یہ نوجوان لڑکہٕ  یٗس واریاہ افسردہ  چھٗ تہٕ أمس سۭتۍ  چھٗنہٕ کانٛہہ کتھ کران۔ مےٚ چھٗ   امۍ سندِ باپت اتھ پیٹھ  سخ شرارت۔,Kashmiri,sad
1478,ᱵᱟᱝ ᱥᱟᱨᱤᱭᱟᱜ ᱜᱟᱯᱟᱞᱢᱟᱨᱟᱣ ᱤᱫᱤ ᱠᱟᱛᱮ ᱵᱟᱝ ᱠᱩᱥᱤᱭᱟᱜ ᱞᱮᱠᱟᱱ ᱪᱚᱞᱚᱛ ᱪᱤᱛᱟᱹᱨ ᱵᱮᱱᱟᱣ ᱠᱚ ᱩᱱᱠᱩᱣᱟᱜ ᱠᱟᱹᱢᱤ ᱨᱮ ᱞᱟᱹᱭ ᱞᱟᱹᱜᱤᱫ ᱮ ᱩᱫᱽᱜᱟᱹᱣ ᱞᱮᱫ ᱠᱚᱣᱟᱭ ᱾,Santali,fear
4333,بہٕ اوسس اکہ خاندان کہ ورثی یادگارک توقع ہیتھ یٗس زن پیرِیو پیٹھہٕ چلان آمت چھُ ۔ تمیک نقل ہیکہ نہ  تمے جذبہ وۄتلٲوِتھ ۔,Kashmiri,sad
11713,نوکرٲنۍ ٲس تمہ وز سکھ مویوٗس  ییٚلہ تٔمۍ أکس سوٗدرس نش وۄزم اوس تلمت تل تہٕ أمس پیوٚو واریاہ سوٗد دین۔,Kashmiri,sad
1982,میانہ پیمنٹٕچ زانکاری غلط طریقہٕ  ہینڈل کرنک امکان چھ مےٚ یہ ڈلیوری سروس جٲری تھونس متعلق کھوژان۔,Kashmiri,fear
6051,ییٚلہ بہٕ کینژن ملکن منٛز ریسٹورینٹن ہنٛدس فہرستس منٛز کیٚمین ہٕندۍ پکوان چھس وٕچھنان، مےٚ چھ الٹی ہش باسان۔,Kashmiri,disgust
6104,"ᱤᱧ ᱫᱚ ᱰᱟᱦᱟᱨ ᱞᱟᱛᱟᱨ ᱱᱟᱶᱟ ᱠᱞᱟᱵ ᱨᱮ ᱜᱟᱛᱮᱜ ᱨᱮᱭᱟᱜᱤᱧ ᱠᱩᱨᱩᱢᱩᱴᱩ ᱞᱮᱫᱟ, ᱢᱮᱱᱠᱷᱟᱱ ᱚᱠᱚᱭ ᱦᱚᱸ ᱤᱧ ᱥᱟᱣᱛᱮ ᱠᱟᱛᱷᱟ ᱨᱚᱯᱚᱲᱨᱮ ᱡᱷᱩᱠ ᱵᱟᱝ ᱠᱚ ᱛᱟᱦᱮᱠᱟᱱᱟ ᱾",Santali,sad
1870,"ꯒ꯭ꯌꯥꯁ ꯁꯤꯂꯤꯟꯗꯔꯒꯤ ꯏꯟꯚꯣꯏꯁ ꯑꯗꯨꯗ ꯑꯔꯣꯟꯕ ꯁꯦꯟꯐꯝ ꯑꯃ ꯎꯔꯨꯕꯗꯒꯤ ꯑꯩ ꯌꯥꯝꯅ ꯁꯥꯎꯈꯤ, ꯃꯁꯤ ꯀꯔꯤꯒꯤꯅꯣ ꯍꯥꯏꯕꯗꯨ ꯁꯟꯗꯣꯛꯅ ꯇꯥꯛꯄ ꯉꯝꯗꯦ ꯫",Manipuri,anger
11656,ᱤᱧ ᱱᱚᱣᱟ ᱵᱩᱡᱷᱟᱹᱣ ᱟᱪᱚ ᱢᱩᱥᱠᱤᱞ ᱤᱧ ᱵᱩᱡᱷᱟᱹᱣ ᱮᱫᱟ ᱡᱮ ᱟᱢ ᱱᱚᱣᱟ ᱪᱮᱫᱟᱜ ᱵᱟᱢ ᱧᱮᱞ ᱧᱟᱢ ᱮᱫᱟ ᱡᱮ ᱤᱧ ᱠᱷᱚᱱ ᱥᱟᱜᱤᱧᱚᱜ ᱨᱮᱭᱟᱜ ᱟᱢᱟᱜ ᱱᱚᱣᱟ ᱦᱮᱣᱟ ᱟᱞᱟᱝᱼᱟᱜ ᱥᱟᱹᱜᱟᱹᱭᱮ ᱮᱥᱮᱨ ᱮᱫᱟ ᱾,Santali,surprise
5577,ᱟᱴᱞᱟᱱᱴᱤᱠ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱦᱚᱭᱼᱵᱟᱹᱨᱰᱩ ᱛᱟᱞᱟᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱡᱟᱦᱟᱡ ᱨᱮ ᱤᱧᱟᱹᱜ ᱵᱩᱡᱩᱱ ᱤᱧᱮ ᱚᱠᱮᱡᱳ ᱟᱠᱟᱫᱤᱧᱟᱹ ᱾,Santali,surprise
5153,مےٚ چھےٚ خوشی ز اسہ چھ زمین  كٗلیو باپت  واینہٕ خٲطرٕ  بھروسہٕ منٛد آلہٕ ہیتھ  ہونر مند  کھاہ  موٚزوٗر۔,Kashmiri,happy
9003,"ꯊꯕꯛ ꯈꯟꯕꯒꯤ ꯊꯧꯑꯣꯡ ꯑꯁꯤ ꯑꯐꯕ ꯆꯥꯅꯕ ꯑꯃ ꯈꯟꯅꯕꯒꯤꯗꯃꯛ ꯑꯋꯥꯕ ꯑꯣꯏꯈꯤ, ꯑꯗꯨꯒ ꯍꯧꯖꯤꯛꯅ ꯅꯍꯥꯛꯅ ꯃꯁꯤ ꯃꯇꯝ ꯑꯃꯁꯨꯡ ꯔꯣꯁꯣꯔꯁꯁꯤꯡ ꯃꯥꯡꯍꯟꯈꯤꯕ ꯑꯃꯅꯤ ꯍꯥꯏꯅ ꯑꯩꯉꯣꯟꯗ ꯍꯥꯏꯔꯤ꯫",Manipuri,anger
2945,بہٕ چھس سکائی ڈائیونگ ہوین انتہٲیی کھیلن ہنز كوشِش كرنس وایہ كران ۔,Kashmiri,fear
2087,راتھ كیوٗتھ گھنہِ ونہٕ مٕنزِ پكان گوس بہٕ  نامعلوم تہٕ اجیب آوازو سٕتہِ گیہ مے٘ گبھراہٹ ۔,Kashmiri,fear
693,واریاہ جان وویک! ژےٚ چھتھٕ اتھ متعلق گۄڈ تہ ہیوٚچھمت؟,Kashmiri,surprise
11336,ᱠᱟᱨᱜᱤᱞ ᱞᱟᱹᱲᱦᱟᱹᱭ ᱚᱠᱛᱮ ᱫᱤᱥᱚᱢ ᱞᱟᱹᱜᱤᱫ ᱟᱠᱚᱣᱟᱜ ᱡᱤᱣᱤ ᱠᱚ ᱟᱞᱟᱭ ᱟᱠᱟᱫ ᱥᱮᱱᱟ ᱠᱚᱣᱟᱜ ᱧᱮᱱᱮᱞ ᱧᱮᱞ ᱠᱟᱛᱮ ᱤᱧᱤᱧ ᱵᱷᱟᱹᱵᱤᱭᱮᱱᱟ ᱾,Santali,sad
11064,"ᱤᱧ ᱱᱚᱶᱟ ᱪᱟᱸᱫᱚ ᱟᱞᱮᱭᱟᱜ ᱵᱤᱡᱞᱤ ᱵᱤᱞ ᱤᱫᱤ ᱠᱟᱛᱮᱧ ᱪᱤᱱᱛᱟᱹᱜ ᱠᱟᱱᱟ, ᱱᱚᱣᱟ ᱧᱮᱞ ᱠᱟᱛᱮᱜ ᱡᱮ ᱟᱞᱮ ᱫᱤᱱᱟᱹᱢ ᱜᱮ ᱮᱭᱟᱨᱼᱠᱚᱱᱰᱤᱥᱚᱱᱟᱨ ᱞᱮ ᱪᱟᱞᱟᱣ ᱮᱫᱟ ᱾",Santali,fear
6763,ꯈꯨꯡꯒꯪꯒꯤ ꯂꯝꯕꯤ ꯅꯥꯀꯟ ꯑꯅꯤꯃꯛꯇ ꯈꯣꯡꯕꯥꯟ ꯃꯈꯨꯝ ꯀꯨꯞꯇꯕ ꯂꯩꯔꯝꯃꯤ ꯑꯃꯁꯨꯡ ꯃꯐꯝ ꯑꯗꯨꯗ ꯑꯣꯅꯤꯡꯕ ꯐꯥꯎꯗꯅ ꯆꯠꯄꯗ ꯑꯔꯨꯕ ꯑꯣꯏꯈꯤ ꯫,Manipuri,disgust
7042,ᱟᱹᱰᱤᱧ ᱨᱟᱹᱜᱤ ᱞᱮᱱᱟ ᱡᱚᱠᱷᱚᱱ ᱵᱮᱠᱟᱨ ᱤᱧᱥᱮᱫ ᱱᱚᱡᱚᱨ ᱵᱟᱝ ᱮᱢ ᱠᱟᱛᱮ  ᱵᱮᱠᱟᱨᱤ ᱨᱮ ᱤᱧᱠᱷᱚᱱ ᱛᱟᱭᱚᱢᱛᱮ ᱦᱮᱡ ᱟᱠᱟᱱ ᱦᱚᱲ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱚᱨᱰᱟᱨ ᱮ ᱦᱟᱛᱟᱣ ᱞᱮᱫᱟ ᱾,Santali,anger
2960,ییٚلہ بہٕ سونٛچان چھس ز اَسِہ کتھ کٔنۍ کوٚر اکھ ریتھ ژیر لٲگِتھ شروع، تہ  مےٚ اوس نہٕ بہان ز أسۍ ہیکو وقتہٕ برٛونہہ  انزرٲوِتھ۔,Kashmiri,surprise
2328,ꯗꯨꯀꯥꯟ ꯑꯁꯤꯒꯤ ꯃꯐꯝ ꯈꯨꯗꯤꯡꯗ ꯃꯁꯤꯒꯤ ꯃꯍꯨꯠꯇ ꯀꯔꯤꯒꯨꯝꯕ ꯑꯃꯠꯇ ꯐꯪꯗꯕ ꯑꯁꯤꯅ ꯑꯩ ꯈꯣꯏꯗꯧ ꯌꯥꯝꯅ ꯁꯥꯎꯒꯠꯂꯤ꯫,Manipuri,anger
2082,مےٚ چھ  شرارتھ تکیازِ ژےٚ  دیُتُتھ   نہ  نٔوس کلاینٹس متعلق میانس انتباہس کپن کانہہ توجہ۔,Kashmiri,anger
192,"ᱱᱚᱶᱟ ᱥᱠᱨᱮᱯ ᱫᱚ ᱱᱤᱯᱷᱩᱴ ᱥᱟᱹᱦᱤᱡ ᱥᱩᱫᱷᱨᱟᱹᱣ ᱜᱮ ᱱᱟᱯᱟᱭᱟ, ᱵᱟᱝ ᱠᱷᱟᱱ ᱵᱟᱹᱲᱤᱡ ᱦᱳᱭᱳᱜᱼᱟ !",Santali,anger
8213,ꯍꯟꯗꯛ ꯆꯌꯣꯜꯁꯤꯗ ꯗꯤꯖꯜꯒꯤ ꯃꯃꯜ ꯑꯃꯨꯛ ꯍꯟꯅ ꯍꯦꯟꯒꯠꯂꯛꯄ ꯂꯩꯕ꯭ꯔꯥ?,Manipuri,surprise
1402,چوكہٕ منزٕ اچانك پھٹنک ٹاس چھٗ وۄٹھ تٗلناوان ، تتھۍ جایہ رہِتھ كران ۔,Kashmiri,fear
11082,میانِین دوستن اوس خراب تجربہٕ گوومُت تہٕ دپیوہم یہ آبہٕ فلٹر ما ہےٚ مٔلۍ۔ مےٚ پَزِہا تِہُند بوزُن ۔,Kashmiri,disgust
5973,ᱤᱧ ᱵᱟᱹᱧ ᱯᱟᱹᱛᱭᱟᱹᱣ ᱫᱟᱲᱮᱭᱟᱜ ᱠᱟᱱ ᱛᱟᱦᱮᱸ ᱡᱮ ᱥᱩᱯᱟᱨᱵᱷᱟᱭᱡᱟᱨ ᱥᱟᱯᱷᱟᱭ ᱨᱮᱭᱟᱜ ᱚᱠᱛᱚ ᱛᱟᱹᱞᱤᱠᱟ ᱛᱤᱱᱟᱹᱜ ᱜᱟᱹᱠᱷᱩᱲ ᱥᱟᱞᱟᱜᱼᱮ ᱥᱟᱯᱲᱟᱣ ᱞᱮᱫᱟ !ᱴᱟᱥᱠ ᱵᱮᱹᱞᱮᱱᱥᱤᱝ ᱫᱚ ᱥᱟᱹᱨᱤᱜᱮ ᱢᱚᱱᱮ ᱚᱨᱚᱜ ᱞᱮᱠᱟ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,Santali,surprise
8166,"ᱤᱧ ᱡᱚᱠᱷᱚᱱ ᱱᱚᱣᱟ ᱡᱤᱱᱤᱥ ᱤᱧ ᱠᱤᱨᱤᱧ ᱞᱮᱫᱟ, ᱩᱱᱫᱚ ᱫᱳᱠᱟᱱ ᱨᱮᱱ ᱠᱮᱨᱟᱱᱤ ᱵᱷᱚᱨᱥᱟᱭ ᱮᱢᱟᱫᱤᱧ  ᱛᱟᱦᱮᱸᱫ ᱡᱮ ᱤᱧ ᱱᱚᱶᱟᱧ ᱵᱚᱫᱚᱞ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾",Santali,happy
9363,یہ چھ اشتعال انگیز ز تم چھ كارپوریشنن ٹیکس نش بچنُک اجازت دوان۔,Kashmiri,anger
100,ᱟᱞᱮᱭᱟᱜ ᱱᱟᱶᱟᱱ ᱯᱨᱳᱰᱟᱠᱴ ᱞᱟᱹᱜᱤᱫ ᱠᱤᱨᱤᱧᱤᱭᱟᱹ ᱠᱚ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱱᱟᱯᱟᱭ ᱯᱷᱤᱰᱵᱟᱠ ᱵᱟᱝ ᱧᱟᱢ ᱠᱷᱟᱹᱛᱤᱨᱛᱮ ᱤᱧ ᱠᱤᱪᱷᱩᱜᱟᱱ ᱢᱩᱞᱤᱱᱤᱧ ᱟᱹᱭᱠᱟᱹᱣ ᱞᱮᱫᱟ ᱾,Santali,sad
10335,بہٕ چھس فکر مند ز بلڈنگ ایسوسی ایشنس منٛز سخت فیصلہٕ ننہٕ پتہٕ کیا ہیکن باقی مےٚ متعلق سوچتھ۔,Kashmiri,fear
818,"ᱱᱟᱶᱟᱱ ᱢᱚᱰᱩᱞᱟᱨ ᱫᱚ ᱤᱥᱤᱱ ᱚᱲᱟᱜ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱵᱤᱱ ᱦᱤᱲᱤᱡᱼᱟᱱ ᱢᱩᱪᱟᱹᱫ ᱫᱚ ᱤᱧᱟᱹᱜ ᱟᱭᱢᱟ ᱟᱸᱥ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ, ᱢᱮᱱᱠᱷᱟᱱ ᱵᱟᱹᱲᱤᱡ ᱢᱚᱞᱚᱝ , ᱠᱟᱣᱩᱱᱴᱟᱨᱴᱚᱯ ᱨᱮ ᱧᱮᱞᱚᱜ ᱞᱮᱠᱟᱱ ᱫᱟᱜ ᱠᱚᱫᱚ ᱤᱧᱮ ᱵᱷᱟᱵᱱᱟ ᱦᱚᱪᱚ ᱞᱤᱫᱤᱧᱟ ᱾",Santali,sad
8100,"ᱤᱧ ᱡᱚᱠᱷᱚᱱ ᱜᱮ ᱫᱟᱨᱟᱭ ᱠᱟᱱ ᱜᱟᱫᱮᱞ ᱯᱟᱱᱛᱷᱟ ᱤᱫᱤ ᱠᱟᱛᱮᱫ ᱤᱧ  ᱩᱭᱦᱟᱹᱨᱟ, ᱩᱱ ᱠᱷᱟᱱ ᱜᱮ ᱤᱧ ᱵᱚᱛᱚᱨᱤᱧ ᱟᱹᱭᱠᱟᱹᱣᱼᱟ ᱪᱮᱫᱟᱜ ᱥᱮ ᱜᱟᱫᱮᱞ ᱫᱚ ᱱᱟᱯᱟᱭ ᱞᱮᱠᱟᱛᱮ ᱡᱩᱢᱤᱫ ᱵᱟᱝ ᱦᱩᱭᱩᱜᱼᱟ ᱾",Santali,fear
11036,"ᱱᱚᱶᱟ ᱫᱚ ᱟᱹᱰᱤ ᱫᱩᱨᱵᱷᱟᱹᱜ ᱠᱟᱱᱟ ᱡᱮ, ᱟᱞᱮ ᱟᱞᱮᱭᱟᱜ ᱱᱟᱶᱟ ᱯᱟᱱᱛᱷᱟ ᱞᱟᱹᱜᱤᱫ ᱠᱟᱹᱣᱰᱤ ᱡᱩᱲᱩ ᱵᱟᱝᱞᱮ ᱡᱚᱛᱚᱱ ᱡᱚᱜᱟᱣ ᱫᱟᱲᱮᱭᱟᱫᱟ ᱾",Santali,sad
8463,"ᱚᱥᱟᱵᱤᱠ ᱞᱮᱠᱟᱛᱮ ᱨᱮᱭᱟᱲ ᱛᱤ ᱩᱱᱤᱭᱟᱜ ᱥᱩᱯᱩ ᱵᱤᱨᱩᱫᱷᱨᱮᱭ ᱵᱨᱟᱥ ᱞᱮᱫᱟᱭ, ᱚᱱᱟ ᱛᱟᱞᱟᱛᱮ ᱢᱤᱫᱴᱟᱝ ᱨᱮᱭᱟᱲ ᱟᱹᱱᱟᱹᱭᱠᱟᱹᱣ ᱮ ᱵᱷᱮᱡᱟᱭᱟ ᱾",Santali,fear
10524,مےٚ چھےٚ تمن لوٗکن ہٕنٛز دٕے گژھان یم کارپوریشنٕکۍ کارکنن ہٕند صفایی کرنہٕ پتہٕ ژھۄٹھ ترٛاوان چھ۔,Kashmiri,disgust
2263,ییٚلہ بہٕ پنٛنہ پیشورانہٕ زندگی منٛز راورٲوِمتین  موقعن متعلق سونٛچان چھٗس بہٕ چھٗس لاچٲری محسوس كران ۔,Kashmiri,sad
8391,"ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ ! ᱤᱧ ᱤᱧᱟᱹᱜ ᱢᱳᱰᱩᱞᱟᱨ ᱤᱥᱤᱱ ᱚᱲᱟᱜ ᱨᱮᱭᱟᱜ ᱚᱨᱰᱟᱨ ᱞᱟᱹᱜᱤᱫ ᱞᱚᱜᱚᱱ ᱵᱚᱫᱚᱞ ᱨᱮᱭᱟᱜ ᱚᱠᱛᱚ ᱛᱮᱞ ᱦᱟᱦᱟᱲᱟᱜ ᱩᱛᱟᱹᱨ ᱟᱠᱟᱱᱟ ᱾ ᱤᱧ ᱵᱟᱹᱧ ᱢᱚᱱᱮ ᱟᱠᱟᱫ ᱛᱟᱸᱦᱮ ᱡᱮ, ᱱᱚᱣᱟ ᱱᱩᱱᱟᱹᱜ ᱞᱚᱜᱚᱱ ᱵᱮᱱᱟᱣ ᱦᱩᱭᱩᱜᱼᱟ ᱾",Santali,surprise
